Job Title,Company,Location,Posted Date,Job URL,Description
"Vice President, M&A HR Strategy Lead",Fidelity,"Merrimack, NH (Remote)",N/A,https://www.linkedin.com/jobs/view/4319081441/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=2wNX8Ie2KEtaEVMHcsnVPA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Fidelity is well known for its outstanding investment management and benefits outsourcing services. We also offer extensive workplace consulting services consisting of design, financing, delivery and communication of all employee benefit programs at the same high level of quality and expertise that you expect from Fidelity. We are reinventing the consulting experience for our clients through our dedication to responsiveness, expertise and accuracy.







As a Vice President in Workplace Consulting you will drive and lead client engagements to align retirement, health & welfare and global benefit program strategies ensuring smooth transitions for employees and the organization during a merger, acquisition or divestiture. This includes facilitation of complex strategy discussions with clients to understand their business as well as providing oversight on project implementation and delivery. Additionally, you will be involved with new business development, creative solutioning for new and prospective clients and cultivating existing client relationships. While working in a collaborative and dynamic work environment, you will have an opportunity to apply your leadership skills to help engage associates and encourage a satisfying and productive work atmosphere.















The Fidelity Workplace Consulting Group is composed of over 600 professionals who advise clients on the management of their domestic and global benefits. We are a fast-growing business within Fidelity, providing a broad range of services that touch on every area of benefits design, strategy, funding, communication and delivery. Most of our team comes from other leading consulting firms. While we focus on working with the Fortune 1000, we also work with Fidelity clients of all sizes. For more information about Fidelity Workplace Consulting please visit this link:

https://www.fidelityworkplace.com/s/workplaceconsulting

The base salary range for this position is $130,000-264,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Category:

Consulting"
Managing Director- 401K Relationship Manager,Fidelity,"Roanoke, TX (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4335915991/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=7bibpo9AOgMn9BohC8gNcg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Job Description

The Managing Director (MD) is entrusted with a book of business of defined contribution plans comprised of 40-50 client relationships that may range $10 – 20M+ in assets under administration. In this role you will develop positive relationships with institutional clients and build internal working relationships with Fidelity personnel in support of service delivery.





The Managing Director is the primary contact for the client and works in a team structure which is collectively responsible for leading, educating, resolving client issues, establishing relationships and meeting the needs of both Plan Sponsors and Advisors. This role will require ~25% of travel.















Focusing on understanding and responding to clients and advisors. In this position you assume a consultative role to acquire a clear understanding of the business needs of relevant issues. You will ensure client satisfaction by seeking feedback and anticipate issues and/or concerns to proactively provide solutions.



Series 07 - FINRA, Series 63 - FINRA



Relationship Management

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories."
"Vice President, Managing Director - Stock Plan Services",Fidelity,"New York, NY (Remote)",N/A,https://www.linkedin.com/jobs/view/4305242314/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=s68JvIjgBoWRLBfm0C2Wog%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Remote position located in the Northeast or Central US*

As one of our Managing Directors in our Stock Plan Services business, you will play a key central role for the satisfaction and growth of our clients in this important growth business! Fidelity Stock Plan Services & Non-Qual (SPSNQ) is Fidelity’s equity compensation administration services business, which is a 650+ person, vertically integrated in the Workplace Investing (WI) division. Fidelity’s SPSNQ business manages relationships with 750+ clients and 2.7+M participants in 198 countries, including 150 S&P 500 companies, providing administrative support services for these clients and individual support and guidance to plan participants.



In this role you will develop positive relationships with Equity Compensation clients and build internal working relationships with Fidelity personnel in support of service delivery!

The Managing Director (MD) has overall accountability for the relationship of a book of institutional equity compensation plan clients. Passionate about cultivating relationships with the key decision makers, guiding the service teams towards high client satisfaction, driving operational effectiveness and plan profitability, growing client relationships through value-driven cross selling initiatives, and strategically positioning Fidelity's products and services in its Personal and Workplace Investing offerings. Effectiveness in the role requires executive presence, understanding in benefits, executive and equity compensation, and financial services acumen. Focus areas include client retention and loyalty, relationship risk mitigation strategies, revenue growth, and product and services adoption.















The base salary range for this position is $120,000 - $200,000 per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.



Series 07 - FINRA, Series 63 - FINRA



Relationship Management"
"Director, Meetings & Events",Fidelity,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4331376310/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=i4mvXuny5uKq8acxL41pug%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

The Role

Director, Meetings & Events will deliver best in class event experiences for the firm’s associates, clients, and prospects! They will have a natural curiosity about the business strategy and use their skills build and perfectly execute programmatic experiences that support the objectives.

The Director will be experienced in the development of broad initiatives, while engaging in project management, including creating and handling budgets, creating timelines and work plans, leading planning meetings and working teams, and partnering with senior leaders to provide frequent status updates. We are looking for a good communicator who keeps colleagues and partners informed. The candidate will be in command of sophisticated event logistics, including, but not limited to sourcing and managing speakers and vendors, and creating dynamic production schedules.









The dynamic Meetings and Events team collaborate with business partners on the planning, budgeting, and design of all internal and client events. The team manages over 1000 events a year with a focus on creating seamless and memorable experiences that support business and firm-wide objectives.

The base salary range for this position is $103,000-211,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Category:

Event Management"
"Director, Digital Assets, Financial Crimes Models & Analytics",Fidelity,"Roanoke, TX (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4335615329/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=iwO%2FuAfZHjaksfNFO9BJsQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Director, Digital Assets, Financial Crimes Models & Analytics

The Role

We’re seeking a Digital Assets Director to serve as a subject-matter expert and to lead the team directly/indirectly responsible for the development and maintenance of innovative cryptocurrency transaction monitoring and trade surveillance solutions. In this 100% crypto-focused role you will partner with Data Engineers, Data Scientists, Business Intelligence and Compliance professionals to oversee the buildout, management, and improvement of Fidelity’s blockchain forensics and trade surveillance capabilities. The role will have broad exposure to senior leaders in Fidelity Digital Assets (‘FDA’), Legal, Risk and Compliance functions. You will partner with development teams to build out critical digital asset surveillance processes and be able to identify when a requirement isn’t understood, or a process or control isn’t sufficient. You will serve as an in-house crypto expert and thought leader, leveraging your expertise across all phases of the model development life cycle.





The Expertise and Skills You Bring





The Team

The Financial Crimes Models & Analytics Team is part of the Financial Crimes Compliance organization. The organization strives to protect Fidelity’s businesses, clients, customers, and reputation by providing effective and timely analytical and investigative services, enabling us to provide the optimal balance of risk management and customer experience.

Financial Crimes Models & Analytics is an agile development team supporting all phases of the software development life cycle. We’re looking for curious individuals that love data, have a passion for technology and digital assets and thrive in a team-based culture. You will work with vast amounts of data across numerous Fidelity business lines. You’ll have the opportunity to learn, test and implement new technologies supporting both existing and new Fidelity businesses.

The Financial Crimes Models and Analytics Team within Fidelity Investments Financial Crimes Compliance group is responsible for the design, development and maintenance of the firms FCC detection and screening models. We partner with colleagues across Fidelity’s Corporate Technology, Compliance, Investigations, Legal and Risk groups to build software, data science and analytics solutions that support the firms monitoring programs. The Analytics team supports Fidelity’s Economic Sanctions, Negative Media, Customer Risk Rating, Insider Trading, Elder Financial Exploitation, Digital Assets, Low-Priced Securities, International Payments, surveillance, and screening programs.

The base salary range for this position is $110,000-222,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Category:

Business Analytics and Insights"
"VP, Regional Planning Consultant -Mission Viejo/Del Mar, CA",Fidelity,"Mission Viejo, CA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4316365211/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=%2FFGqHA1nJFJZnEUViJFfvQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Are you passionate about helping advisors build their business through a culture of planning by mentoring and encouraging associates? Do you love to spend time crafting deeper positive relationships?

Our Financial Planning offices are filled with energy and potential and our Regional Planning Consultants play a vital role in supporting investor center associates by reinforcing the principles of consultative selling. You will impact associate development through focused coaching support in the key foundational areas, including communication skills, our product offering and practice management techniques.

The Expertise We’re Looking For



The Purpose of Your Role

Our vision for the Regional Planning Consultant is to develop sales associates through collaboration and mentoring, to ensure they possess the skills needed to provide a premier experience to our clients and grow their books.

The Skills You Bring



The Value You Deliver



How Your Work Impacts the Organization

Your work supports Personal Investments by delivering financial service expertise through inclusive mentorship and development activities.

The base salary range for this position is $124,000 - $140,000 per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.



Certified Financial Planner ® / CFP-® - Issuing Authority, Series 07 - FINRA, Series 66 - FINRA



Sales Support"
"Director – Product Manager- Blockchain, Tokenomics, DeFI, Web3",Fidelity,"Jersey City, NJ (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4334389940/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=iV6pi2LkHg%2BmxBU5Xr%2BAOg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Director – Product Manager - FDAM - Asset Management Technology 

The Role



An ideal candidate for this role will bring deep expertise in blockchain technologies to translate complex business problems into clear blockchain-enabled solutions. The candidate will bridge business, product and engineering teams to deliver decentralized products and digital asset solutions for financial asset management with real-world impact. The role requires strong understanding of decentralized architecture, tokenomics, DeFi protocols, working of smart contracts, Web3 ecosystem, and rapidly evolving regulatory and competitive landscape and scalable distributed systems with a passion for enabling business outcomes. The Product Manager – will work with engineering teams, collaborate with business, product and technology stakeholders for Fidelity Digital Asset Management within Asset management Technology. In this role the individual will also play a key role in translating business requirements into clear functional specifications, process models, user stories and feasibility analysis for build-buy decisions which will contribute to the product and technology roadmap aligned to the business strategy. The value you deliver will include:









As a member of the Asset Management technology team, you will be part of the team which supports the Fidelity Asset Management business.

#cryptjobs

The base salary range for this position is $110,000-222,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Category:

Information Technology"
Director Real Estate Delivery,Fidelity,"Roanoke, TX (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4289140962/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=crFhOFMDZ%2BlNC1ApWCn8hw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

The Role

Are you passionate about real estate? Do you thrive in fast-paced settings? If so, Fidelity Real Estate is seeking a Director of Project Delivery. This senior role is a key member of Fidelity’s Design and Delivery team, responsible for leading a multidisciplinary project team comprising of internal collaborators, external partners, designers, consultants, contractors, and various other vendors. This position requires the application of deep expertise to manage all phases of projects with varying levels of complexity, ranging from interior enhancements to critical infrastructure projects!











Fidelity Real Estate is the corporate real estate division of Fidelity Investments, providing a full range of services to Fidelity business units within the US and internationally. Our philosophy is customer-centric - everything we do focuses on delivering solutions that meet the needs of our customers at all levels. We run more than 11 million square feet of space in the United States and overseas, including thirteen North American and six international locations, two data centers and more than 200 retail investor centers.

The Delivery team is responsible for best in class, on time and on budget Real Estate project deliver that reflects the Fidelity brand for our associates, visitors, and clients.



Category:

Real Estate

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories."
"Director, Quantitative Strategist",Fidelity,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4335580195/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=HkUjpsO8VSekWkr7FA%2FGaw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

The Role

The Quantitative Strategist will be responsible for both improving the performance of trading algorithms to meet client objectives and supporting platform analytics.







The Quantitative Strategist will join a team of experts responsible for delivering and optimizing bespoke equity trading solutions for asset managers and hedge funds. You will work closely with various teams including sales, product owners and other quantitative strategists to drive revenue. Teamwork, communication, and organization skills are essential for a successful candidate. In close collaboration with fellow quantitative strategists and technologists, you will research, develop, and deploy novel trading algorithms to improve trading efficiency for our clients. You will also leverage your data and programming expertise to drive scalable analytics efforts across the trading platform.



The base salary range for this position is $126,000-255,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Series 07 - FINRA, Series 57 - FINRA, Series 63 - FINRA



Data Analytics and Insights"
"Director, Investment Portfolio Analytics",Fidelity,N/A,N/A,https://www.linkedin.com/jobs/view/4291802381/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=w%2BB5bQRdBomsW82xWCA3Ig%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Summary

The Director, Investment Portfolio Analytics will lead F&G's investment data strategy and modernization efforts, focusing on data warehouse optimization, strategic data architecture, and analytics generation to support investment decisions and actuarial planning. This role combines data expertise with business acumen to transform how investment data is collected, stored, and utilized across the organization. The position involves managing investment data, supporting ad-hoc data requests, designing comprehensive data strategies, and supporting the data needed to generate cash flows for investments held.



The Director, Investment Portfolio Analytics reports to the VP, Investment Portfolio Analytics and will oversee a team of analysts. There will be significant interaction with investment strategy, investment risk, investment accounting, actuarial, middle office, treasury, and technology teams, as well as key members of external asset managers serving the company.



























#IND-HP





F&G believes in an employee-centric flexible environment, which is why we offer the ability for in-office, hybrid and remote work arrangements. During the hiring process, you'll work with your leader to decide what works best for your role.

F&G complies with federal and state disability laws and makes reasonable accommodations for applicants and candidates with disabilities, unless such accommodation would cause an undue hardship for F&G. If reasonable accommodation is needed to participate in the job application or interview process, please contact talentacquisition@fglife.com.

Join our employee-centric hybrid work environment:



Since 1959, Fidelity & Guaranty Life Insurance Company (F&G) has offered annuity and life insurance products to those who are seeking security in retirement and protection during life’s unexpected events.

As a national Top Workplace1, an Iowa Top Workplace2 and a proud equal opportunity employer, F&G team members are empowered, collaborative, dynamic and authentic. We believe that by embracing these values, we will continue to build and strengthen the company while continuing to be a great place to work.

1

2

Notice for all Applicants who are California residents under the California Privacy Rights Act. Please clickto review the policy."
"Director, Digital Assets Operations",Fidelity,"Roanoke, TX (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4296636972/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=JwRKGeTXTm17APibzqaxHQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

Director, Digital Assets Operations

The Role

In this role you will be responsible for assessing and documenting the requirements for Fidelity’s digital investment products operational ecosystem, including cryptocurrencies and tokenized products. The areas for evaluation will include Fidelity Fund Investment Operations. You will provide critical digital subject matter expertise and context to accelerate product roadmap and target state operating model.

This role is in the Digital team within Global Product Solutions (GPS). GPS is a central service team focused on intaking new product requirements from Asset Management to help expand FFIO’s capabilities and to from operational readiness to a scalable target state operating model. The role will interact with many groups within the Fidelity organization and effectively represents the business to customers and business partners.









In Global Product Solutions, we’re on a mission to deliver innovation and exceptional product and program solutions from concept through execution while cultivating our talent. Our team is part of the Fidelity Fund and Investment Operations (FFIO) organization. Doing this in the smartest and most effective way is more important than ever as we are amid implementing Fidelity’s new digital and alternative investment products, new and changing regulations, and a brand-new technology platform that will transform the way we work. Lots of opportunities to



Category:

Product Management

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories."
"VP, Portfolio & Advisory Solutions Marketing",Fidelity,"Boston, MA (Hybrid)",N/A,https://www.linkedin.com/jobs/view/4335510260/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=M3WJqUrsTp23n5hXpjuz0w%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Description

The Role

Are you passionate about investment product marketing that resonates? If so, come lead our Portfolio & Advisory Solutions Marketing team where our mission is to champion the investment talents and capabilities behind Fidelity’s solutions in this rapidly growing and evolving space.

As a Team Lead, you’ll drive marketing strategy and oversee execution of integrated product marketing plans that deliver compelling storytelling and power growth in Fidelity’s managed account, separately managed account, model portfolio and portfolio construction solutions. You’ll partner closely with investment, product, and distribution leaders to align on strategy and ensure high quality delivery of a wide array of marketing activities, including product launch plans, product naming and messaging, collateral, presentations, and digital content. This is a diverse and fast-paced marketing role that provides a great opportunity to collaborate across the Marketing organization on strategically important work.







Our marketing team partners closely with Fidelity investment teams to develop compelling, impactful, and timely investment content crafted to help institutions, advisors, investors and key internal audiences understand the value Fidelity provides in helping clients meet their financial objectives. Come explore our dynamic team!



The base salary range for this position is $125,000-258,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range ofto meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.



Series 07 - FINRA, Series 24 - FINRA



Marketing"
"Director, Investment Accounting",Fidelity,N/A,N/A,https://www.linkedin.com/jobs/view/4314429192/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=kxU79Lbm6aaeTa6XgtTJAg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Summary

The Director Investment Accounting oversees the GAAP and Statutory reporting for insurance company investments. This role will collaborate with leaders across F&G’s Finance and Investment teams, Asset Managers and third-party accounting administrator to provide insight that drives decisions and improve processes and controls.

This position reports to the AVP, Investment Accounting and will interact with all levels of Senior Management. The Director will manage a staff of investment accounting professionals and work closely with an external third-party administrator and asset managers.





















F&G believes in an employee-centric flexible environment, which is why we offer the ability for in-office, hybrid and remote work arrangements. During the hiring process, you'll work with your leader to decide what works best for your role.

F&G complies with federal and state disability laws and makes reasonable accommodations for applicants and candidates with disabilities, unless such accommodation would cause an undue hardship for F&G. If reasonable accommodation is needed to participate in the job application or interview process, please contact talentacquisition@fglife.com.

Join our employee-centric hybrid work environment:



Since 1959, Fidelity & Guaranty Life Insurance Company (F&G) has offered annuity and life insurance products to those who are seeking security in retirement and protection during life’s unexpected events.

As a national Top Workplace1, an Iowa Top Workplace2 and a proud equal opportunity employer, F&G team members are empowered, collaborative, dynamic and authentic. We believe that by embracing these values, we will continue to build and strengthen the company while continuing to be a great place to work.

1

2

Notice for all Applicants who are California residents under the California Privacy Rights Act. Please clickto review the policy."
"Director, Tax Investments",Fidelity,N/A,N/A,https://www.linkedin.com/jobs/view/4334641356/?eBP=NON_CHARGEABLE_CHANNEL&refId=Z6ci8%2F4jWfa0aheJMBwLnw%3D%3D&trackingId=hNgxnKN7Z5DuDxHZaHm%2FBw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Job Summary

The Director, Tax – Investments will be a subject matter expert with primary responsibilities in investment taxation. This position will be responsible for all facets of income tax accounting, income tax compliance, tax data quality, and tax reporting for F&G’s Alternative Investment portfolio, including partnership investments, investments in disregarded entities, mortgage loan investments , and derivatives portfolios.

The Director, Tax - Investments will report to the AVP, Tax and will have direct reports.





















F&G believes in an employee-centric flexible environment, which is why we offer the ability for in-office, hybrid and remote work arrangements. During the hiring process, you'll work with your leader to decide what works best for your role.

F&G complies with federal and state disability laws and makes reasonable accommodations for applicants and candidates with disabilities, unless such accommodation would cause an undue hardship for F&G. If reasonable accommodation is needed to participate in the job application or interview process, please contact talentacquisition@fglife.com.

Join our employee-centric hybrid work environment:



Since 1959, Fidelity & Guaranty Life Insurance Company (F&G) has offered annuity and life insurance products to those who are seeking security in retirement and protection during life’s unexpected events.

As a national Top Workplace1, an Iowa Top Workplace2 and a proud equal opportunity employer, F&G team members are empowered, collaborative, dynamic and authentic. We believe that by embracing these values, we will continue to build and strengthen the company while continuing to be a great place to work.

1

2

Notice for all Applicants who are California residents under the California Privacy Rights Act. Please clickto review the policy."
